date,block_time,tx_vol,tx_vol_issues_agg,tx_number,tx_fees,m_total,m_circ_wb,m_circ_mc_lifo,m_circ_mc_fifo,dormancy_30,dormancy_90,sdd_30,sdd_90
10/04/28,2010-04-28,1742254000000.0,17026000000.0,227.0,900000000000.0,267030000000000.0,781772000000,835228000000,835228000000,39.10183638412286,145.32477024536735,517443289000000.0,4075942044000000.0
10/04/29,2010-04-29,1292536000000.0,34270000000.0,180.0,735000000000.0,267930000000000.0,319371000000,552431000000,552431000000,48.99269966992417,145.11507037321965,808247805000000.0,4224377077000000.0
10/04/30,2010-04-30,6862032000000.0,539017000000.0,170.0,720000000000.0,268665000000000.0,3831732000000,5608214000000,5608214000000,49.59699450806487,145.12780671574467,829059384000000.0,4250593766000000.0
10/05/01,2010-05-01,1434860000000.0,166860000000.0,210.0,915000000000.0,269385000000000.0,509660000000,353000000000,353000000000,41.00263536667325,136.44293927417758,706660062000000.0,4130660958000000.0
10/05/02,2010-05-02,1004900000000.0,20000000000.0,180.0,775000000000.0,270300000000000.0,219900000000,229900000000,229900000000,41.028549720430426,136.41590115566044,708595142000000.0,4140652310000000.0
10/05/03,2010-05-03,1600100000000.0,60000000000.0,188.0,795000000000.0,271075000000000.0,710000000000,800200000000,800200000000,41.36985967830281,136.50551109495404,722427748000000.0,4189024510000000.0
10/05/04,2010-05-04,2565012000000.0,169807000000.0,177.0,680000000000.0,271870000000000.0,1725002000000,1765213000000,1765213000000,41.38556893353401,136.46403189460784,726883253000000.0,4255023333000000.0
10/05/05,2010-05-05,2585966000000.0,25094000000.0,162.0,685000000000.0,272550000000000.0,1835969000000,1895772000000,1895772000000,40.793044264200056,141.2352609962697,716318712000000.0,4246008622000000.0
10/05/06,2010-05-06,2335101000000.0,180100000000.0,177.0,745000000000.0,273235000000000.0,1410100000000,1590002000000,1590002000000,41.36438972579636,143.80993178739232,762892615000000.0,4253646793000000.0
10/05/07,2010-05-07,4044400000000.0,1579400000000.0,158.0,660000000000.0,273980000000000.0,2287200000000,2872200000000,2872200000000,40.058502450583575,148.5596452900317,725877615000000.0,4297166914000000.0
10/05/08,2010-05-08,2518026000000.0,346926000000.0,182.0,770000000000.0,274640000000000.0,1386026000000,1743100000000,1743100000000,39.20163948932748,148.3096386538622,699164639000000.0,4281182859000000.0
10/05/09,2010-05-09,1702840000000.0,224098000000.0,183.0,715000000000.0,275410000000000.0,494788000000,955134000000,955134000000,39.76769647516636,148.6931729524494,740461668000000.0,4281602823000000.0
10/05/10,2010-05-10,1526378000000.0,101272000000.0,157.0,640000000000.0,276125000000000.0,791378000000,880106000000,880106000000,39.68261137927155,152.13943449116042,741121215000000.0,4372678866000000.0
10/05/11,2010-05-11,760015000000.0,40009000000.0,130.0,555000000000.0,276765000000000.0,165010000000,205006000000,205006000000,41.67076197196727,153.56056731746193,861570950000000.0,4413774287000000.0
10/05/12,2010-05-12,2802011000000.0,369211000000.0,159.0,635000000000.0,277320000000000.0,1796411000000,2162800000000,2162800000000,42.2369835167438,155.39211019477185,898738285000000.0,4478103213000000.0
10/05/13,2010-05-13,1730778000000.0,195545000000.0,167.0,640000000000.0,277955000000000.0,896156000000,1089855000000,1089855000000,41.782627514224096,155.8163856873803,887099574000000.0,4497596430000000.0
10/05/14,2010-05-14,2186094000000.0,44164000000.0,153.0,615000000000.0,278595000000000.0,1526282000000,1562540000000,1562540000000,41.61272456104054,156.2024209126294,880558263000000.0,4517417299000000.0
10/05/15,2010-05-15,777664000000.0,54800000000.0,113.0,455000000000.0,279210000000000.0,271464000000,319064000000,319064000000,45.156831413768394,155.9581334229285,869220441000000.0,4506684094000000.0
10/05/16,2010-05-16,808864000000.0,10000000000.0,133.0,565000000000.0,279665000000000.0,208864000000,243864000000,243864000000,63.8355303576567,156.63744035338294,934557516000000.0,4544196451000000.0
10/05/17,2010-05-17,1787648000000.0,80360000000.0,178.0,715000000000.0,280230000000000.0,924648000000,1067388000000,1067388000000,65.22131134335945,156.6904964884138,945588852000000.0,4547440489000000.0
10/05/18,2010-05-18,1782090000000.0,145770000000.0,223.0,840000000000.0,280945000000000.0,776200000000,936320000000,936320000000,66.25924306143722,156.33590051277872,941097222000000.0,4532731868000000.0
10/05/19,2010-05-19,2350461000000.0,217961000000.0,207.0,820000000000.0,281785000000000.0,1300361000000,1472600000000,1472600000000,69.93837248474102,156.89392074127466,1003300130000000.0,4572098243000000.0
10/05/20,2010-05-20,1398497000000.0,25592000000.0,237.0,1015000000000.0,282605000000000.0,328300000000,377799000000,377799000000,58.69880850317128,145.4809268760022,997938831000000.0,4574137753000000.0
10/05/21,2010-05-21,4862596000000.0,30698000000.0,235.0,880000000000.0,283620000000000.0,3820398000000,3977898000000,3977898000000,64.82122611259685,145.95923773027118,1145555286000000.0,4623919348000000.0
10/05/22,2010-05-22,5442753000000.0,1630007000000.0,226.0,975000000000.0,284500000000000.0,2642587000000,4042756000000,4042756000000,60.27027152031396,141.09960765069994,1121081486000000.0,4596672975000000.0
10/05/23,2010-05-23,3258836000000.0,304900000000.0,309.0,1055000000000.0,285475000000000.0,2018836000000,2003936000000,2003936000000,56.493332114073404,137.42128228787124,1080559021000000.0,4565747513000000.0
10/05/24,2010-05-24,1565600000000.0,81500000000.0,250.0,940000000000.0,286530000000000.0,534100000000,625600000000,625600000000,56.56148348830574,137.82338310756393,1085491260000000.0,4610860504000000.0
10/05/25,2010-05-25,1805000000000.0,145000000000.0,254.0,1050000000000.0,287470000000000.0,600000000000,750000000000,750000000000,57.10514271144186,138.31043481505606,1110587660000000.0,4660429316000000.0
10/05/26,2010-05-26,2799097000000.0,126272000000.0,287.0,1115000000000.0,288520000000000.0,1561897000000,1672825000000,1672825000000,58.07744985841713,138.3038597291502,1157915745000000.0,4663710106000000.0
10/05/27,2010-05-27,2421151000000.0,42501000000.0,267.0,960000000000.0,289635000000000.0,1139281000000,1458950000000,1458950000000,57.82378269533923,137.54374948489072,1169617922000000.0,4656723744000000.0
10/05/28,2010-05-28,4055711000000.0,1839770000000.0,277.0,1115000000000.0,290595000000000.0,2642558000000,1121995000000,1121995000000,57.86361113337907,137.1514659990485,1185696248000000.0,4650191479000000.0
10/05/29,2010-05-29,5345100000000.0,2187686000000.0,239.0,920000000000.0,291710000000000.0,2766612000000,2286512000000,2286512000000,47.40695737843799,126.72399852130518,890093292000000.0,4358220009000000.0
10/05/30,2010-05-30,1291230000000.0,5000000000.0,200.0,745000000000.0,292630000000000.0,526230000000,546230000000,546230000000,46.870409683894245,169.6988577090249,876285277000000.0,4383126797000000.0
10/05/31,2010-05-31,1396100000000.0,134934000000.0,194.0,710000000000.0,293375000000000.0,636000000000,601266000000,601266000000,47.63000249011414,170.67548943653762,931435351000000.0,4385246748000000.0
10/06/01,2010-06-01,1389398000000.0,18205000000.0,183.0,675000000000.0,294085000000000.0,688395000000,711193000000,711193000000,49.309526932185406,171.75782360348933,1058177570000000.2,4390866936000000.0
10/06/02,2010-06-02,1495728000000.0,35064000000.0,194.0,735000000000.0,294760000000000.0,710541000000,748164000000,748164000000,49.02071335053561,172.34648722330644,1049817018000000.2,4385358917000060.0
10/06/03,2010-06-03,1727410000000.0,61174000000.0,235.0,760000000000.0,295495000000000.0,902355000000,958136000000,958136000000,49.53740422014508,180.5248204841446,1106271904000000.2,4477512921999860.0
10/06/04,2010-06-04,3867735000000.0,1075635000000.0,173.0,625000000000.0,296255000000000.0,3237735000000,2172100000000,2172100000000,49.45178252411284,181.94304480777456,1108232837000000.2,4497856056999770.0
10/06/05,2010-06-05,1355000000000.0,135000000000.0,190.0,725000000000.0,296880000000000.0,405000000000,555000000000,555000000000,48.20560615346072,180.95904010590246,1070931962000000.2,4436560035999780.0
10/06/06,2010-06-06,1600331000000.0,185000000000.0,200.0,740000000000.0,297605000000000.0,645331000000,845331000000,845331000000,48.54408711097366,182.68352910979564,1107605296000000.2,4477631119999780.0
10/06/07,2010-06-07,3504980000000.0,300000000000.0,209.0,785000000000.0,298345000000000.0,2414980000000,2714980000000,2714980000000,48.534402612336656,183.00214735303473,1109373972000000.2,4485909044999780.0
10/06/08,2010-06-08,1740100000000.0,100000000.0,223.0,800000000000.0,299130000000000.0,940000000000,940100000000,940100000000,47.775044175829464,187.63454522381943,1103814300000000.2,4634473790999780.0
10/06/09,2010-06-09,8069157000000.0,2748654000000.0,220.0,840000000000.0,299930000000000.0,3742629000000,5764501000000,5764501000000,77.77305755720593,188.05620294434777,1112913496000000.2,4655718362999140.0
10/06/10,2010-06-10,3966563000000.0,1045997000000.0,217.0,800000000000.0,300770000000000.0,2112651000000,2640224000000,2640224000000,75.76508135006453,186.40080099485664,983686374000000.2,4557642839999140.0
10/06/11,2010-06-11,1872878000000.0,243554000000.0,247.0,840000000000.0,301570000000000.0,782524000000,947169000000,947169000000,77.37696904914121,185.98310468507833,960009745000000.2,4529188586999080.0
10/06/12,2010-06-12,2088110000000.0,770310000000.0,213.0,675000000000.0,302410000000000.0,1277409000000,708801000000,708801000000,79.8151629055933,187.30377266722624,967388310000000.2,4606660127998900.0
10/06/13,2010-06-13,2278200000000.0,314136000000.0,238.0,855000000000.0,303085000000000.0,1271900000000,1210701000000,1210701000000,83.50585563105123,187.32405918576654,1212543740000000.2,4607758347998900.0
10/06/14,2010-06-14,5139102000000.0,3088501000000.0,258.0,810000000000.0,303940000000000.0,1751101000000,1263702000000,1263702000000,79.6882890358587,183.56566064423785,1230762757000000.2,4611955285998900.0
10/06/15,2010-06-15,4502300000000.0,1242098000000.0,269.0,920000000000.0,304750000000000.0,1381800000000,2885202000000,2885202000000,61.06147786415175,165.3625432570447,1194594672000000.2,4580435229999000.0
10/06/16,2010-06-16,3579908000000.0,494830000000.0,192.0,710000000000.0,305670000000000.0,2452408000000,2580078000000,2580078000000,60.53937359197235,164.578537975628,1493637179000000.0,4616408675999010.0
10/06/17,2010-06-17,2908845000000.0,987900000000.0,204.0,730000000000.0,306380000000000.0,1727151000000,1199045000000,1199045000000,58.98582297637216,163.15964889126704,1495661798000000.0,4609117087999010.0
10/06/18,2010-06-18,1908668000000.0,151768000000.0,193.0,750000000000.0,307110000000000.0,1006700000000,1157668000000,1157668000000,55.38109360208704,160.29866971423226,1485895903000000.0,4621707007999010.0
10/06/19,2010-06-19,6587279000000.0,650901000000.0,214.0,750000000000.0,307860000000000.0,4352678000000,5557378000000,5557378000000,55.454180726983,160.8530760933132,1645766506000000.0,4701931214999010.0
10/06/20,2010-06-20,3631801000000.0,333800000000.0,228.0,925000000000.0,308610000000000.0,1889800000000,2523001000000,2523001000000,49.29000283998043,164.32302665463138,1540757378000000.0,5561523861999009.0
10/06/21,2010-06-21,4570809000000.0,2508609000000.0,242.0,770000000000.0,309535000000000.0,535209000000,3536800000000,3536800000000,48.88847933762539,164.1896137529395,1536886318000000.0,5580207431999009.0
10/06/22,2010-06-22,3899864000000.0,852018000000.0,227.0,780000000000.0,310305000000000.0,1223244000000,3002361000000,3002361000000,49.09823230600596,164.36818325238855,1624836263000000.0,5601973986800769.0
10/06/23,2010-06-23,4889000000000.0,1385000000000.0,257.0,935000000000.0,311085000000000.0,2161500000000,3351500000000,3351500000000,48.981702603643804,164.487912231496,1644093348000000.0,5631004821800769.0
10/06/24,2010-06-24,4084637000000.0,838200000000.0,240.0,845000000000.0,312020000000000.0,2156437000000,2499537000000,2499537000000,48.46707355475995,180.43436633576857,1651708706000000.0,5617067689800839.0
10/06/25,2010-06-25,2681800000000.0,845800000000.0,210.0,750000000000.0,312865000000000.0,1171300000000,1193000000000,1193000000000,48.09070388805274,184.31551374613554,1860865660000000.0,5599649087800839.0
10/06/26,2010-06-26,6671974000000.0,2724037000000.0,201.0,795000000000.0,313615000000000.0,3540137000000,5004774000000,5004774000000,47.6153673107928,190.20013912132973,1893938228000000.0,5657081606800839.0
10/06/27,2010-06-27,2146800000000.0,258400000000.0,234.0,890000000000.0,314410000000000.0,556400000000,1170400000000,1170400000000,48.35932272786571,190.08786401557865,2372802506999999.0,5638998576800839.0
10/06/28,2010-06-28,5278505000000.0,1775905000000.0,230.0,760000000000.0,315300000000000.0,1385505000000,4271500000000,4271500000000,48.71541332485777,191.31381507217304,2526035979999999.0,5674436625800839.0
10/06/29,2010-06-29,4925759000000.0,733404000000.0,264.0,845000000000.0,316060000000000.0,2719709000000,3999109000000,3999109000000,48.66040252378585,191.60685204842116,2545249104999999.0,5680138812800839.0
10/06/30,2010-06-30,6428095000000.0,155402000000.0,273.0,910000000000.0,316905000000000.0,4818138000000,5438693000000,5438693000000,47.810301417390484,199.23389556548472,2492565544999999.0,5939623416800839.0
10/07/01,2010-07-01,3738589000000.0,489222000000.0,283.0,1050000000000.0,317815000000000.0,2337389000000,2375868000000,2375868000000,46.07782450304491,238.80968217512668,2373879597999998.5,7724322931800898.0
10/07/02,2010-07-02,11460473000000.0,4263187000000.0,242.0,840000000000.0,318865000000000.0,5315692000000,10538490000000,10538490000000,46.114938066115926,240.32151789244185,2416779743999998.5,7800767219800898.0
10/07/03,2010-07-03,4705000000000.0,23400000000.0,286.0,1060000000000.0,319705000000000.0,3551700000000,3632300000000,3632300000000,45.541058740929074,240.27821860039083,2421868175999998.5,7777420628800898.0
10/07/04,2010-07-04,2690950000000.0,216500000000.0,224.0,830000000000.0,320765000000000.0,1631450000000,1854450000000,1854450000000,50.9904342079571,252.15166915899275,2421457072999998.5,8546840186361930.0
10/07/05,2010-07-05,6199701000000.0,104601000000.0,251.0,890000000000.0,321595000000000.0,4005701000000,5306600000000,5306600000000,54.239935908135564,265.55263321679456,2419822215999998.5,9624113848939336.0
10/07/06,2010-07-06,2783550000000.0,800000000.0,209.0,850000000000.0,322485000000000.0,1878600000000,1932750000000,1932750000000,59.957055728474806,265.4896864448066,2463684002999998.5,9619349710716180.0
10/07/07,2010-07-07,5693031000000.0,2072065000000.0,218.0,780000000000.0,323335000000000.0,2515415000000,4286949000000,4286949000000,60.57359655219841,266.46061405755745,2472644247999998.5,9770512927716280.0
10/07/08,2010-07-08,2442294000000.0,596200000000.0,223.0,755000000000.0,324115000000000.0,726194000000,1408194000000,1408194000000,61.150432301453925,269.51709929699473,2437326854999998.5,1.03568890457163e+16
10/07/09,2010-07-09,2157200000000.0,90700000000.0,268.0,995000000000.0,324870000000000.0,669100000000,1139500000000,1139500000000,34.68376555468329,239.49963871653688,2518644154999998.5,1.03746740977164e+16
10/07/10,2010-07-10,3040274000000.0,561774000000.0,240.0,990000000000.0,325865000000000.0,1251387000000,1912887000000,1912887000000,36.124723995430486,239.6170084703963,2568516962999998.5,1.04467105167164e+16
10/07/11,2010-07-11,5618199000000.0,2338881000000.0,353.0,895000000000.0,326855000000000.0,2049700000000,4502318000000,4502318000000,35.778157628887215,238.26093721722447,2619355182999998.5,1.06232486687164e+16
10/07/12,2010-07-12,263381997000000.0,242277612000000.0,2300.0,3295000000000.0,327750000000000.0,11216955000000,236714487000000,236714487000000,34.21859526756326,236.12748485750777,2643108545999998.5,1.07348307557164e+16
10/07/13,2010-07-13,33696832000000.0,22956591000000.0,1479.0,3460000000000.0,331045000000000.0,3294122000000,27906447000000,27906447000000,31.08384072053799,232.84215914508454,2424315295999998.5,1.06010523267164e+16
10/07/14,2010-07-14,35035585000000.0,26354481000000.0,6132.0,2890000000000.0,334505000000000.0,4932973000000,16670777000000,16670777000000,31.11301297330179,232.9566398025059,2406700895999998.5,1.0629973307716836e+16
10/07/15,2010-07-15,11699892000000.0,1695867000000.0,1329.0,3115000000000.0,337395000000000.0,7846731000000,7051922000000,7051922000000,31.740432131574863,232.99429971863796,2415044262999998.5,1.0635737626716836e+16
10/07/16,2010-07-16,8619404000000.0,2275912000000.0,1182.0,2530000000000.0,340510000000000.0,3102712000000,4990397000000,4990397000000,30.92981155308236,233.45191240210303,2108214457999998.5,1.0714536086716836e+16
10/07/17,2010-07-17,3274788000000.0,266566000000.0,408.0,865000000000.0,343040000000000.0,2081721000000,2352176000000,2352176000000,31.090834474969697,233.6558936477532,2095972847999998.5,1.0772596854716836e+16
10/07/18,2010-07-18,4467009000000.0,555521000000.0,420.0,860000000000.0,343905000000000.0,2803997000000,3449634000000,3449634000000,31.57445465444694,234.06587668848644,2082902209999998.5,1.0896730006716836e+16
10/07/19,2010-07-19,5584975000000.0,719885000000.0,528.0,870000000000.0,344765000000000.0,2822946000000,4459797000000,4459797000000,31.327937645848305,292.5502434186827,1930432415999998.5,1.112968042271738e+16
10/07/20,2010-07-20,3895234000000.0,1476316000000.0,594.0,905000000000.0,345635000000000.0,1412319000000,1976708000000,1976708000000,31.848008777694297,293.43387511064157,1937606683999998.5,1.111063686171738e+16
10/07/21,2010-07-21,3800454000000.0,618946000000.0,463.0,1035000000000.0,346540000000000.0,1829826000000,2560448000000,2560448000000,31.94085679276097,293.80167423115785,1938705170999998.5,1.111757577771738e+16
10/07/22,2010-07-22,4843162000000.0,453405000000.0,397.0,880000000000.0,347575000000000.0,3094606000000,3740663000000,3740663000000,31.829717867792244,293.9439680972714,1860352228999998.5,1.105753281171738e+16
10/07/23,2010-07-23,3031479000000.0,237258000000.0,411.0,970000000000.0,348455000000000.0,1666613000000,1891679000000,1891679000000,32.28019701561473,294.2358889538475,1881275895999998.5,1.106689219171738e+16
10/07/24,2010-07-24,5319196000000.0,888868000000.0,894.0,945000000000.0,349425000000000.0,3682661000000,3547452000000,3547452000000,32.73821854885461,295.26113974897106,1898132949999998.5,1.116470256469645e+16
10/07/25,2010-07-25,5861543000000.0,1713061000000.0,1823.0,1155000000000.0,350370000000000.0,2709684000000,3057321000000,3057321000000,32.135705982680676,294.79768771850416,1644928700999998.5,1.093215477969645e+16
10/07/26,2010-07-26,9910187000000.0,1870635000000.0,467.0,1215000000000.0,351525000000000.0,6473293000000,7517138000000,7517138000000,32.10459947875905,295.10107906120663,1593167593999998.5,1.093296673369645e+16
10/07/27,2010-07-27,4019920000000.0,1011097000000.0,426.0,830000000000.0,352740000000000.0,1696297000000,2579674000000,2579674000000,30.928532137804083,294.7160966117426,1091692723999999.5,1.0550474644696452e+16
10/07/28,2010-07-28,7551053000000.0,225295000000.0,1951.0,795000000000.0,353570000000000.0,6555701000000,6648428000000,6648428000000,30.601627818009796,294.7232578116355,942090736999999.5,1.0459939425696452e+16
10/07/29,2010-07-29,2806123000000.0,523716000000.0,1867.0,900000000000.0,354365000000000.0,1210592000000,1751029000000,1751029000000,74.16804550134519,294.93291742325187,961592414999999.4,1.0481324149696452e+16
10/07/30,2010-07-30,2926182000000.0,179446000000.0,325.0,910000000000.0,355265000000000.0,1613847000000,1892349000000,1892349000000,75.23518552903339,295.4651058539858,961245851999999.4,1.0585440524696452e+16
10/07/31,2010-07-31,2558349000000.0,301147000000.0,295.0,1015000000000.0,356175000000000.0,1231545000000,1423970000000,1423970000000,76.3704721682594,296.7379806758303,958809767999999.4,1.0869683662696452e+16
10/08/01,2010-08-01,28205022000000.0,25459124000000.0,364.0,1195000000000.0,357190000000000.0,6341597000000,6769066000000,6769066000000,77.21083580665528,296.8192772167082,918762155000059.4,1.0867105962696452e+16
10/08/02,2010-08-02,7566337000000.0,56863000000.0,398.0,1210000000000.0,358385000000000.0,6292864000000,6320564000000,6320564000000,85.44635752307084,296.8912316704986,949372841999859.4,1.0853194506696452e+16
